Permit Number,Legal Name,Also doing business as,Status,Main Location
1001538,Wolf Den Engineering Inc.,,Cancelled – Not Renewed by Registrant,"Courtenay, BC, Canada"
1002208,Wolfbear Geological Consulting,,Current - Practising,"Penticton, BC, Canada"
1001220,Wolsey Structural Engineering Ltd.,,Current - Practising,"Calgary, AB, Canada"
1003399,Won Consulting,,Current - Practising,"Calgary, AB, Canada"
1000679,Wood Canada Limited,,Current - Practising,"Vancouver, BC, Canada"
1003093,"Wood Group Asset Integrity Solutions, INC.",,Current - Practising,"Calgary, AB, Canada"
1002831,Woodall Structural Engineering Ltd,,Current - Practising,"Calgary, AB, Canada"
1001484,Woodhead Consultants Inc,,Current - Practising,"North Vancouver, BC, Canada"
1001738,Workers' Compensation Board of British Columbia,WorkSafeBC,Current - Practising,"Richmond, BC, Canada"
1000612,Worley Canada Services Ltd.,"WorleyParsons - Advisian
worley canada services",Current - Practising,"Vancouver, BC, Canada"
1003792,Worley Canada ULC,,Current - Practising,"Calgary, AB, Canada"
1002541,WorleyCord LP,WorleyCord or Cord,Current - Practising,"Edmonton, AB, Canada"
1004075,WPA Engineering Inc.,,Cancelled – Permit to Practice Requirements Not Met,"Calgary, AB, Canada"
1002653,Wref's Consulting Inc.,,Current - Practising,"Vernon, BC, Canada"
1003247,WSA Engineering (2012) Ltd.,,Current - Practising,"Castlegar, BC, Canada"
1000613,WSD Machine LTD.,WSD Machine LTD.,Current - Practising,"Maple Ridge, BC, Canada"
1002600,WSL Engineering Ltd,,Current - Practising,"Surrey, BC, Canada"
1000200,WSP Canada Inc.,,Current - Practising,"Vancouver, BC, Canada"
1004452,WSP E&I Canada Limited,,Current - Practising,"Vancouver, BC, Canada"
1003568,WT Design Group Inc.,,Current - Practising,"West Vancouver, BC, Canada"
1004645,WT Engineering,,Current - Practising,"vancouver, BC, Canada"
1001141,WV Engineering,,Current - Practising,"Duncan, BC, Canada"
1005143,WWK Engineering Limited Partnership,,Current - Practising,"Campbell River, BC, Canada"
1001244,Wyder Jennings Consulting Engineers Ltd,PortWise,Current - Practising,"Vancouver, BC, Canada"
1003466,Wyllie & Norrish Rock Engineers Ltd.,,Current - Practising,"North Vancouver, BC, Canada"
1004883,Wynspec Management Inc.,,Current - Practising,"Vaughan, ON, Canada"
1000429,WYPro Engineering Services Ltd,,Current - Practising,"Burnaby, BC, Canada"
1002423,XCG Consulting Limited,,Current - Practising,"Kitchener, ON, Canada"
1000181,Xenoncyber Dynamics Inc.,ICI Electrical Engineering Ltd.,Current - Practising,"Kamloops, BC, Canada"
1004403,Xentric Engineering Ltd.,,Current - Practising,"Canmore, AB, Canada"
1004068,XI WANG,,Cancelled – Not Renewed by Registrant,"Burnaby, BC, Canada"
1000724,Xinhui International Properties Canada Inc,Xinhui Canada Inc,Current - Practising,"Burnaby, BC, Canada"
1003908,XJ Investment and Consulting Limited,,Current - Practising,"Surrey, BC, Canada"
1001872,XL Engineering Ltd.,,Current - Practising,"Tappen, BC, Canada"
1004356,Xon Consulting Ltd,,Current - Practising,"Ladysmith, BC, Canada"
1003550,X-Rail Signals Inc.,"X-Rail Signalisation Inc.
X-Rail Inc.",Current - Practising,"Chateauguay, QC, Canada"
1000162,XT Engineering Ltd.,XT Engineering,Current - Practising,"Richmond, BC, Canada"
1003816,Xtructure Engineering Ltd.,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1000511,Xypex Chemical Corporation,,Current - Practising,"Richmond, BC, Canada"
1002181,Yang X Engineering Inc.,Yang X Engineering,Current - Practising,"Burnaby, BC, Canada"
1005110,Yannick-Paul Aleka,,Current - Practising,"Montreal, QC, Canada"
1004234,Yastremski Associates Inc.,Sustainable Projects Group,Current - Practising,"Calgary, AB, Canada"
1000302,YEG Engineering Group Inc.,,Current - Practising,"Edmonton, AB, Canada"
1002321,Yeomans Geological Inc.,,Current - Practising,"West Kelowna, BC, Canada"
1004340,YES Engineering Inc.,,Current - Practising,"Calgary, AB, Canada"
1003596,Yit Construction Project Management & Consulting Services Limited,,Current - Practising,"Coquitlam, BC, Canada"
1002482,Yoho Resources Inc.,,Current - Practising,"Calgary, AB, Canada"
1001654,Yokogawa Canada Inc.,,Current - Practising,"Calgary, AB, Canada"
1003129,Yoneda & Associates,,Current - Practising,"Vancouver, BC, Canada"
1004500,Young Engineering Corporation,,Current - Practising,"Burnaby, BC, Canada"
1004861,YRH Inc.,,Current - Practising,"Montreal, QC, Canada"
1004172,YSquare Projects Ltd.,,Current - Practising,"Delta, BC, Canada"
1003554,Yu Hung Lee,,Current - Practising,"Surrey, BC, Canada"
1001980,Yukon Electrical Company Ltd,ATCO Electric Yukon,Current - Practising,"Whitehorse, YT, Canada"
1004748,YurCo Infrastructure Engineering LTD.,,Current - Practising,"North Vancouver, BC, Canada"
1003128,YZ Engineering Corp,,Cancelled – Not Renewed by Registrant,"Victoria, BC, Canada"
1001555,ZA CONSULTING LTD.,,Current - Practising,"vancouver, BC, Canada"
1003209,Zaber Technologies Inc.,,Current - Practising,"Vancouver, BC, Canada"
1001467,Zachary Barton,,Current - Practising,"Calgary, AB, Canada"
1000257,ZALIG CONSULTING LTD.,ZALIG CONSULTING LTD.,Cancelled – Not Renewed by Registrant,"Surrey, BC, Canada"
1003130,Zamin Enterprise Inc.,,Current - Practising,"Richmond, BC, Canada"
1003090,Zanron Fabrication and Machine Co. Ltd.,Zanron Mechanical Services,Current - Practising,"Kitimat, BC, Canada"
1002686,Zavosh Consulting Inc.,,Current - Practising,"Vancouver, BC, Canada"
1001881,ZE Power Engineering Inc.,,Current - Practising,"Richmond, BC, Canada"
1001308,"Zen and the Art of Clean Energy Solutions, Inc.","Zen Clean Energy Solutions, Inc.",Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1004203,Zenith Engineering Inc.,"Zenith Engineering
Zenith Engineering Inc.
Zenith",Current - Practising,"Burnaby, BC, Canada"
1004206,Zenon Management Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1001826,Zervan Engineering Inc.,,Current - Practising,"North Vancouver, BC, Canada"
1004764,Zeton Inc,Zeton Inc.,Current - Practising,"Oakville, ON, Canada"
1003778,Zhen Yu Zheng,West N.J. Consulting,Current - Practising,"Surrey, BC, Canada"
1004533,ZHU & LIANG CONSULTING LTD.,,Current - Practising,"North Vancouver, BC, Canada"
1002480,Zimmerman Project Management Inc,"Zimmerman Project Management Inc, ZPMI",Current - Practising,"Burnaby, BC, Canada"
1003080,Zinc8 Energy Solutions Inc,,Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1003251,Zion Structural Engineering,,Current - Practising,"Vancouver, BC, Canada"
1000258,Ziyutec Inc.,,Current - Practising,"Richmond, BC, Canada"
1004973,Zoa Engineering Ltd.,,Current - Practising,"Richmond, BC, Canada"
1005134,Zodiac Hurricane Technologies Inc.,,Current - Practising,"Delta, BC, Canada"
1004121,Zon Engineering Inc.,,Cancelled – Not Renewed by Registrant,"Guelph, ON, Canada"
1002432,Zoom Engineering Ltd.,,Current - Practising,"Surrey, BC, Canada"
1003948,Zynq Enterprises Ltd.,Zynq,Cancelled – Permit to Practice Requirements Not Met,"West Vancouver, BC, Canada"
1001610,Zytech Engineering Inc,,Current - Practising,"Balzac, AB, Canada"
1004787,"ZZ Consulting, P.A.",ZZ Consulting,Current - Practising,"Shelley, ID, United States"
1002541,WorleyCord LP,WorleyCord or Cord,Current - Practising,"Edmonton, AB, Canada"
1004075,WPA Engineering Inc.,,Cancelled – Permit to Practice Requirements Not Met,"Calgary, AB, Canada"
1002653,Wref's Consulting Inc.,,Current - Practising,"Vernon, BC, Canada"
1003247,WSA Engineering (2012) Ltd.,,Current - Practising,"Castlegar, BC, Canada"
1000613,WSD Machine LTD.,WSD Machine LTD.,Current - Practising,"Maple Ridge, BC, Canada"
1002600,WSL Engineering Ltd,,Current - Practising,"Surrey, BC, Canada"
1000200,WSP Canada Inc.,,Current - Practising,"Vancouver, BC, Canada"
1004452,WSP E&I Canada Limited,,Current - Practising,"Vancouver, BC, Canada"
1003568,WT Design Group Inc.,,Current - Practising,"West Vancouver, BC, Canada"
1004645,WT Engineering,,Current - Practising,"vancouver, BC, Canada"
1001141,WV Engineering,,Current - Practising,"Duncan, BC, Canada"
1005143,WWK Engineering Limited Partnership,,Current - Practising,"Campbell River, BC, Canada"
1001244,Wyder Jennings Consulting Engineers Ltd,PortWise,Current - Practising,"Vancouver, BC, Canada"
1003466,Wyllie & Norrish Rock Engineers Ltd.,,Current - Practising,"North Vancouver, BC, Canada"
1004883,Wynspec Management Inc.,,Current - Practising,"Vaughan, ON, Canada"
1000429,WYPro Engineering Services Ltd,,Current - Practising,"Burnaby, BC, Canada"
1002423,XCG Consulting Limited,,Current - Practising,"Kitchener, ON, Canada"
1000181,Xenoncyber Dynamics Inc.,ICI Electrical Engineering Ltd.,Current - Practising,"Kamloops, BC, Canada"
1004403,Xentric Engineering Ltd.,,Current - Practising,"Canmore, AB, Canada"
1004068,XI WANG,,Cancelled – Not Renewed by Registrant,"Burnaby, BC, Canada"
1000724,Xinhui International Properties Canada Inc,Xinhui Canada Inc,Current - Practising,"Burnaby, BC, Canada"
1003908,XJ Investment and Consulting Limited,,Current - Practising,"Surrey, BC, Canada"
1001872,XL Engineering Ltd.,,Current - Practising,"Tappen, BC, Canada"
1004356,Xon Consulting Ltd,,Current - Practising,"Ladysmith, BC, Canada"
1003550,X-Rail Signals Inc.,"X-Rail Signalisation Inc.
X-Rail Inc.",Current - Practising,"Chateauguay, QC, Canada"
1000162,XT Engineering Ltd.,XT Engineering,Current - Practising,"Richmond, BC, Canada"
1003816,Xtructure Engineering Ltd.,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1000511,Xypex Chemical Corporation,,Current - Practising,"Richmond, BC, Canada"
1002181,Yang X Engineering Inc.,Yang X Engineering,Current - Practising,"Burnaby, BC, Canada"
1005110,Yannick-Paul Aleka,,Current - Practising,"Montreal, QC, Canada"
1004234,Yastremski Associates Inc.,Sustainable Projects Group,Current - Practising,"Calgary, AB, Canada"
1000302,YEG Engineering Group Inc.,,Current - Practising,"Edmonton, AB, Canada"
1002321,Yeomans Geological Inc.,,Current - Practising,"West Kelowna, BC, Canada"
1004340,YES Engineering Inc.,,Current - Practising,"Calgary, AB, Canada"
1003596,Yit Construction Project Management & Consulting Services Limited,,Current - Practising,"Coquitlam, BC, Canada"
1002482,Yoho Resources Inc.,,Current - Practising,"Calgary, AB, Canada"
1001654,Yokogawa Canada Inc.,,Current - Practising,"Calgary, AB, Canada"
1003129,Yoneda & Associates,,Current - Practising,"Vancouver, BC, Canada"
1004500,Young Engineering Corporation,,Current - Practising,"Burnaby, BC, Canada"
1004861,YRH Inc.,,Current - Practising,"Montreal, QC, Canada"
1004172,YSquare Projects Ltd.,,Current - Practising,"Delta, BC, Canada"
1003554,Yu Hung Lee,,Current - Practising,"Surrey, BC, Canada"
1001980,Yukon Electrical Company Ltd,ATCO Electric Yukon,Current - Practising,"Whitehorse, YT, Canada"
1004748,YurCo Infrastructure Engineering LTD.,,Current - Practising,"North Vancouver, BC, Canada"
1003128,YZ Engineering Corp,,Cancelled – Not Renewed by Registrant,"Victoria, BC, Canada"
1001555,ZA CONSULTING LTD.,,Current - Practising,"vancouver, BC, Canada"
1003209,Zaber Technologies Inc.,,Current - Practising,"Vancouver, BC, Canada"
1001467,Zachary Barton,,Current - Practising,"Calgary, AB, Canada"
1000257,ZALIG CONSULTING LTD.,ZALIG CONSULTING LTD.,Cancelled – Not Renewed by Registrant,"Surrey, BC, Canada"
1003130,Zamin Enterprise Inc.,,Current - Practising,"Richmond, BC, Canada"
1003090,Zanron Fabrication and Machine Co. Ltd.,Zanron Mechanical Services,Current - Practising,"Kitimat, BC, Canada"
1002686,Zavosh Consulting Inc.,,Current - Practising,"Vancouver, BC, Canada"
1001881,ZE Power Engineering Inc.,,Current - Practising,"Richmond, BC, Canada"
1001308,"Zen and the Art of Clean Energy Solutions, Inc.","Zen Clean Energy Solutions, Inc.",Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1004203,Zenith Engineering Inc.,"Zenith Engineering
Zenith Engineering Inc.
Zenith",Current - Practising,"Burnaby, BC, Canada"
1004206,Zenon Management Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1001826,Zervan Engineering Inc.,,Current - Practising,"North Vancouver, BC, Canada"
1004764,Zeton Inc,Zeton Inc.,Current - Practising,"Oakville, ON, Canada"
1003778,Zhen Yu Zheng,West N.J. Consulting,Current - Practising,"Surrey, BC, Canada"
1004533,ZHU & LIANG CONSULTING LTD.,,Current - Practising,"North Vancouver, BC, Canada"
1002480,Zimmerman Project Management Inc,"Zimmerman Project Management Inc, ZPMI",Current - Practising,"Burnaby, BC, Canada"
1003080,Zinc8 Energy Solutions Inc,,Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1003251,Zion Structural Engineering,,Current - Practising,"Vancouver, BC, Canada"
1000258,Ziyutec Inc.,,Current - Practising,"Richmond, BC, Canada"
1004973,Zoa Engineering Ltd.,,Current - Practising,"Richmond, BC, Canada"
1005134,Zodiac Hurricane Technologies Inc.,,Current - Practising,"Delta, BC, Canada"
1004121,Zon Engineering Inc.,,Cancelled – Not Renewed by Registrant,"Guelph, ON, Canada"
1002432,Zoom Engineering Ltd.,,Current - Practising,"Surrey, BC, Canada"
1003948,Zynq Enterprises Ltd.,Zynq,Cancelled – Permit to Practice Requirements Not Met,"West Vancouver, BC, Canada"
1001610,Zytech Engineering Inc,,Current - Practising,"Balzac, AB, Canada"
1004787,"ZZ Consulting, P.A.",ZZ Consulting,Current - Practising,"Shelley, ID, United States"
1002541,WorleyCord LP,WorleyCord or Cord,Current - Practising,"Edmonton, AB, Canada"
1004075,WPA Engineering Inc.,,Cancelled – Permit to Practice Requirements Not Met,"Calgary, AB, Canada"
1002653,Wref's Consulting Inc.,,Current - Practising,"Vernon, BC, Canada"
1003247,WSA Engineering (2012) Ltd.,,Current - Practising,"Castlegar, BC, Canada"
1000613,WSD Machine LTD.,WSD Machine LTD.,Current - Practising,"Maple Ridge, BC, Canada"
1002600,WSL Engineering Ltd,,Current - Practising,"Surrey, BC, Canada"
1000200,WSP Canada Inc.,,Current - Practising,"Vancouver, BC, Canada"
1004452,WSP E&I Canada Limited,,Current - Practising,"Vancouver, BC, Canada"
1003568,WT Design Group Inc.,,Current - Practising,"West Vancouver, BC, Canada"
1004645,WT Engineering,,Current - Practising,"vancouver, BC, Canada"
1001141,WV Engineering,,Current - Practising,"Duncan, BC, Canada"
1005143,WWK Engineering Limited Partnership,,Current - Practising,"Campbell River, BC, Canada"
1001244,Wyder Jennings Consulting Engineers Ltd,PortWise,Current - Practising,"Vancouver, BC, Canada"
1003466,Wyllie & Norrish Rock Engineers Ltd.,,Current - Practising,"North Vancouver, BC, Canada"
1004883,Wynspec Management Inc.,,Current - Practising,"Vaughan, ON, Canada"
1000429,WYPro Engineering Services Ltd,,Current - Practising,"Burnaby, BC, Canada"
1002423,XCG Consulting Limited,,Current - Practising,"Kitchener, ON, Canada"
1000181,Xenoncyber Dynamics Inc.,ICI Electrical Engineering Ltd.,Current - Practising,"Kamloops, BC, Canada"
1004403,Xentric Engineering Ltd.,,Current - Practising,"Canmore, AB, Canada"
1004068,XI WANG,,Cancelled – Not Renewed by Registrant,"Burnaby, BC, Canada"
1000724,Xinhui International Properties Canada Inc,Xinhui Canada Inc,Current - Practising,"Burnaby, BC, Canada"
1003908,XJ Investment and Consulting Limited,,Current - Practising,"Surrey, BC, Canada"
1001872,XL Engineering Ltd.,,Current - Practising,"Tappen, BC, Canada"
1004356,Xon Consulting Ltd,,Current - Practising,"Ladysmith, BC, Canada"
1003550,X-Rail Signals Inc.,"X-Rail Signalisation Inc.
X-Rail Inc.",Current - Practising,"Chateauguay, QC, Canada"
1000162,XT Engineering Ltd.,XT Engineering,Current - Practising,"Richmond, BC, Canada"
1003816,Xtructure Engineering Ltd.,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1000511,Xypex Chemical Corporation,,Current - Practising,"Richmond, BC, Canada"
1002181,Yang X Engineering Inc.,Yang X Engineering,Current - Practising,"Burnaby, BC, Canada"
1005110,Yannick-Paul Aleka,,Current - Practising,"Montreal, QC, Canada"
1004234,Yastremski Associates Inc.,Sustainable Projects Group,Current - Practising,"Calgary, AB, Canada"
1000302,YEG Engineering Group Inc.,,Current - Practising,"Edmonton, AB, Canada"
1002321,Yeomans Geological Inc.,,Current - Practising,"West Kelowna, BC, Canada"
1004340,YES Engineering Inc.,,Current - Practising,"Calgary, AB, Canada"
1003596,Yit Construction Project Management & Consulting Services Limited,,Current - Practising,"Coquitlam, BC, Canada"
1002482,Yoho Resources Inc.,,Current - Practising,"Calgary, AB, Canada"
1001654,Yokogawa Canada Inc.,,Current - Practising,"Calgary, AB, Canada"
1003129,Yoneda & Associates,,Current - Practising,"Vancouver, BC, Canada"
1004500,Young Engineering Corporation,,Current - Practising,"Burnaby, BC, Canada"
1004861,YRH Inc.,,Current - Practising,"Montreal, QC, Canada"
1004172,YSquare Projects Ltd.,,Current - Practising,"Delta, BC, Canada"
1003554,Yu Hung Lee,,Current - Practising,"Surrey, BC, Canada"
1001980,Yukon Electrical Company Ltd,ATCO Electric Yukon,Current - Practising,"Whitehorse, YT, Canada"
1004748,YurCo Infrastructure Engineering LTD.,,Current - Practising,"North Vancouver, BC, Canada"
